
a2ps.rb                         :_: "Any-to-PostScript filter"
gucharmap.rb                    :_: "GNOME Character Map, based on the Unicode Character Database"

guile.rb                        :_: "GNU Ubiquitous Intelligent Language for Extensions"

gumbo-parser.rb                 :_: "C99 library for parsing HTML5"

gupnp-av.rb                     :_: "Library to help implement UPnP A/V profiles"

gupnp-tools.rb                  :_: "Free replacements of Intel's UPnP tools."

gupnp.rb                        :_: "Framework for creating UPnP devices and control points"

gvp.rb                          :_: "Go versioning packager"

gwenhywfar.rb                   :_: "Utility library required by aqbanking and related software"

gws.rb                          :_: "Manage workspaces composed of git repositories"

gwt.rb                          :_: "Google web toolkit"

gwyddion.rb                     :_: "Scanning Probe Microscopy visualization and analysis tool"

gx-go.rb                        :_: "Tool to use with the gx package manager for packages written in go."

gx.rb                           :_: "The language-agnostic, universal package manager"

gxml.rb                         :_: "GObject-based XML DOM API"

gzrt.rb                         :_: "Gzip recovery toolkit"

h2.rb                           :_: "Java SQL database"

h264bitstream.rb                :_: "Library for reading and writing H264 video streams"

h2o.rb                          :_: "HTTP server with support for HTTP/1.x and HTTP/2"

hachoir-metadata.rb             :_: "Extract metadata from video, music and other files"

hackrf.rb                       :_: "Low cost software radio platform"

hadolint.rb                     :_: "Smarter Dockerfile linter to validate best practices."

hadoop.rb                       :_: "Framework for distributed processing of large data sets"

halibut.rb                      :_: "Yet another free document preparation system"

hamlib.rb                       :_: "Ham radio control libraries"

hana.rb                         :_: "The Boost.Hana C++14 metaprogramming library"

haproxy.rb                      :_: "Reliable, high performance TCP/HTTP load balancer"

harbour.rb                      :_: "Portable, xBase-compatible programming language and environment"

hardlink-osx.rb                 :_: "Command-line utility that implements hardlinks on macOS"

hardlink.rb                     :_: "Replace file copies using hardlinks"

harfbuzz.rb                     :_: "OpenType text shaping engine"

hashcash.rb                     :_: "Proof-of-work algorithm to counter denial-of-service (DoS) attacks"

hashcat.rb                      :_: "World's fastest and most advanced password recovery utility"

hashpump.rb                     :_: "Tool to exploit hash length extension attack"

haskell-stack.rb                :_: "The Haskell Tool Stack"

haxe.rb                         :_: "Multi-platform programming language"

hayai.rb                        :_: "C++ benchmarking framework inspired by the googletest framework"

hbase.rb                        :_: "Hadoop database: a distributed, scalable, big data store"

headphones.rb                   :_: "Automatic music downloader for SABnzbd"

hebcal.rb                       :_: "Perpetual Jewish calendar for the command-line"

hello.rb                        :_: "Program providing model for GNU coding standards and practices"

help2man.rb                     :_: "Automatically generate simple man pages"

henplus.rb                      :_: "SQL shell that can handle multiple sessions in parallel"

hercules.rb                     :_: "System/370, ESA/390 and z/Architecture Emulator"

heroku.rb                       :_: "Everything you need to get started with Heroku"

herrie.rb                       :_: "Minimalistic audio player built upon Ncurses"

hesiod.rb                       :_: "Library for the simple string lookup service built on top of DNS"

hevea.rb                        :_: "LaTeX-to-HTML translator"

hexcurse.rb                     :_: "Ncurses-based console hex editor"

hexedit.rb                      :_: "View and edit files in hexadecimal or ASCII"

hfstospell.rb                   :_: "Helsinki Finite-State Technology ospell"

hfsutils.rb                     :_: "Tools for reading and writing Macintosh volumes"

hg-fast-export.rb               :_: "Fast Mercurial to Git converter"

hg-flow.rb                      :_: "Development model for mercurial inspired by git-flow"

hh.rb                           :_: "Bash and zsh history suggest box"

hicolor-icon-theme.rb           :_: "Fallback theme for FreeDesktop.org icon themes"

hidapi.rb                       :_: "Library for communicating with USB and Bluetooth HID devices"

highlight.rb                    :_: "Convert source code to formatted text with syntax highlighting"

highlighting-kate.rb            :_: "Haskell syntax highlighting library, based on the Kate editor"

hilite.rb                       :_: "CLI tool that runs a command and highlights STDERR output"

hiredis.rb                      :_: "Minimalistic client for Redis"

hive.rb                         :_: "Hadoop-based data summarization, query, and analysis"

hivemind.rb                     :_: "The mind to rule processes of your development environment"

hledger.rb                      :_: "Command-line accounting tool"

hoedown.rb                      :_: "Secure Markdown processing (a revived fork of Sundown)"

homebank.rb                     :_: "Manage your personal accounts at home"

homeshick.rb                    :_: "Git dotfiles synchronizer written in bash"

honcho.rb                       :_: "Python clone of Foreman, for managing Procfile-based applications"

hopenpgp-tools.rb               :_: "Command-line tools for OpenPGP-related operations"

hornetq.rb                      :_: "Multi-protocol, embeddable, clustered, asynchronous messaging system"

hostdb.rb                       :_: "Generate DNS zones and DHCP configuration from hostlist.txt"

hostess.rb                      :_: "Idempotent command-line utility for managing your /etc/hosts file"

hping.rb                        :_: "Command-line oriented TCP/IP packet assembler/analyzer"

hqx.rb                          :_: "Magnification filter designed for pixel art"

hr.rb                           :_: "<hr />, for your terminal window"

hspell.rb                       :_: "Free Hebrew linguistic project"

ht.rb                           :_: "Viewer/editor/analyzer for executables"

html-xml-utils.rb               :_: "Tools for manipulating HTML and XML files"

html2text.rb                    :_: "Advanced HTML-to-text converter"

htmlcleaner.rb                  :_: "HTML parser written in Java"

htmlcompressor.rb               :_: "Minify HTML or XML"

htmlcxx.rb                      :_: "Non-validating CSS1 and HTML parser for C++"

htmldoc.rb                      :_: "Convert HTML to PDF or PostScript"

htop-osx.rb                     :_: "Improved top (interactive process viewer) for macOS"

htop.rb                         :_: "Improved top (interactive process viewer)"

htpdate.rb                      :_: "Synchronize time with remote web servers"

http-parser.rb                  :_: "HTTP request/response parser for c"

http_load.rb                    :_: "Test throughput of a web server by running parallel fetches"

httpdiff.rb                     :_: "Compare two HTTP(S) responses"

httperf.rb                      :_: "Tool for measuring webserver performance"

httpie.rb                       :_: "User-friendly cURL replacement (command-line HTTP client)"

httping.rb                      :_: "Ping-like tool for HTTP requests"

httpry.rb                       :_: "Packet sniffer for displaying and logging HTTP traffic"
